timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
46330095,46329743,-0.42489746,0.015511299,-9.410279
46377469,46377167,-0.38621846,-0.0035007808,-9.323084
46428618,46428333,-0.40458104,-0.02743476,-9.40843
46477301,46477005,-0.41087317,0.011974339,-9.500502
46528475,46528175,-0.39558432,0.022576082,-9.639667
46578364,46578091,-0.3901763,0.012746294,-9.772281
46627058,46626763,-0.3586196,-0.04736608,-9.897837
46679460,46679177,-0.4796127,-0.123771004,-10.1221
46729375,46729097,-0.4804463,-0.057396106,-10.216645
46778044,46777768,-0.42120808,-0.029164668,-10.185227
46830515,46830184,-0.44799456,-0.013834249,-10.2073
46879144,46878857,-0.42368132,-0.02100315,-10.231107
46929060,46928775,-0.42498893,-0.03452478,-10.274901
46977747,46977447,-0.411309,-0.034127623,-10.1262665
47030170,47029870,-0.398118,-0.049507763,-10.180882
47078811,47078533,-0.43103954,-0.11699649,-10.167191
47127482,47127204,-0.41173515,-0.08158848,-10.223836
47177417,47177124,-0.40019616,-0.039994888,-10.246911
47227323,47227042,-0.39535597,-0.0020337424,-10.102379
